order_id,customer_name,email,product,category,amount,purchase_date,country
7ca2f582-5854-49d9-9e22-dc3fd1366db1,Stacy Smith,scotthall@example.net,Headphones,Electronics,1145.54,2025-04-23,Croatia
5cbaa496-2848-4240-afd9-0ce1267627ca,Ruth Guerrero,ushepherd@example.org,Laptop,Electronics,23.75,2025-03-26,Lesotho
29476f54-973e-429c-b5f0-b1be7aa1219a,Jennifer Sanchez,ashleymartin@example.net,Phone,Electronics,1159.19,2025-03-31,Uganda
2a955908-0e50-4fd8-a598-f38392803da2,Christopher Mullen,johnsjessica@example.com,Headphones,Electronics,1030.4,2025-06-15,Cuba
78ae8d5d-fe26-4e77-9b45-47e072fefdc2,Carolyn Greer,laurahoover@example.org,Laptop,Accessories,1390.31,2025-04-20,Malawi
af82e70c-b964-4e4f-aaef-cf3b43b7a0ef,Jesse Garza,nicholasanderson@example.org,Phone,Electronics,1286.61,2025-02-05,Tokelau
6b77af9e-af32-4af8-811d-b4afe8ca7483,Lisa Thompson,richamanda@example.org,Headphones,Accessories,1050.17,2025-01-17,Palestinian Territory
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,Stephanie Hampton,xboyd@example.org,Headphones,Electronics,173.38,2025-05-03,Japan
7b6c7129-cd63-4ba8-b03c-664b3abf9c65,Jane Chapman,colemanjonathan@example.org,Laptop,Accessories,1789.4,2025-06-09,Belize
8b31f4d8-e073-41d0-9929-afeb48842a14,Colin Fletcher,lanedavid@example.org,Headphones,Accessories,1376.08,2025-03-07,Costa Rica
68aa1236-50de-4f43-8de5-c35ab0117b0a,Christopher Pearson,jose86@example.net,Laptop,Accessories,1214.51,2025-03-05,Falkland Islands (Malvinas)
c145d6ba-65bf-4e04-ae3c-2ce6fde6849b,Juan Grant,mitchellpeters@example.com,Laptop,Accessories,1300.52,2025-06-22,Morocco
65ebd4dc-b49b-4b72-8631-9c165827bc1d,Sarah Hopkins,seanlyons@example.org,Phone,Accessories,834.86,2025-01-18,Malawi
cd04c001-56a3-4ccc-893c-9cc6668b28da,Melissa Mann,paulfields@example.org,Phone,Electronics,922.37,2025-05-25,Latvia
1690636b-6f74-455d-99a9-af6aed054732,Daniel Miller,ramseysarah@example.com,Phone,Accessories,126.79,2025-04-18,Mali
98f3f640-f6a9-43e3-b62b-ccb149560c36,Raymond Thompson,mgonzales@example.net,Laptop,Electronics,518.85,2025-06-12,Maldives
c8b190e1-089a-4f4f-b1da-e8174937b90f,Kelli Hall,emilyward@example.net,Phone,Accessories,46.65,2025-01-01,Cayman Islands
c798a445-46a3-4c71-bf2f-6883163b5481,Michael Sullivan,aprilmclaughlin@example.org,Laptop,Electronics,498.16,2025-06-10,Mexico
8f221604-d46b-4756-b9e4-39ef48d495a4,Hannah Richmond,jeremy37@example.com,Camera,Electronics,310.41,2025-04-11,Eritrea
1b414999-8198-41f5-a839-f98f2ccf1472,Kathy Morgan,prattsue@example.net,Phone,Electronics,863.14,2025-05-23,Morocco
f74f6900-7159-4914-b1b6-8ecd400945ce,John Sanchez,susan77@example.net,Camera,Accessories,453.56,2025-05-31,Liberia
61f6dfbe-114b-4c79-8200-79f51dc3c26e,Wendy Rhodes,laurengutierrez@example.com,Phone,Electronics,738.26,2025-04-01,Algeria
3f8dcf96-436a-42bb-9509-8e07b368d836,James Goodman,charles27@example.com,Laptop,Accessories,1520.86,2025-03-03,Uganda
f2765513-2eca-4629-84e2-269192ded495,Tara Lee,jimmyallen@example.com,Camera,Electronics,137.65,2025-02-06,Cook Islands
9e5c5dcd-d61a-480a-bfec-0a37d5bea8dc,Richard Wilson,loweelizabeth@example.net,Laptop,Electronics,1759.97,2025-01-02,Togo
d91738f8-0ad1-418c-b53f-091e8a9e0964,Mr. Johnathan Galloway,travis84@example.com,Headphones,Electronics,346.21,2025-02-08,Morocco
cc9cf41c-8696-4901-8ddc-a78820d4ba18,Todd Johnson,phillip27@example.org,Phone,Electronics,1545.02,2025-05-03,Kuwait
0306a258-0227-48d5-b070-1a5350ce857f,Jamie Garcia,chloe42@example.net,Headphones,Accessories,498.91,2025-02-15,Ethiopia
57d52b78-9cf3-437e-b562-037b78aa16ea,Jonathan Clark,michael64@example.com,Headphones,Electronics,702.71,2025-02-01,Bulgaria
3a8359b6-af9e-4a0e-936d-b4a7fab1996a,Michelle Brock,mchase@example.org,Camera,Electronics,131.25,2025-05-21,Saint Vincent and the Grenadines
027e789c-ce40-483b-b915-ad7e2648c819,Jonathan Cowan,kristen44@example.net,Laptop,Electronics,1842.53,2025-05-31,Australia
29d0c613-b0c7-4002-9956-699065fdaadb,Robert Woods,colematthew@example.com,Phone,Accessories,1645.5,2025-03-05,Moldova
581993cc-41f9-494a-8f5d-337fee8d5daa,Bryan Dillon,barbarasantos@example.net,Phone,Accessories,1462.97,2025-01-31,Slovakia (Slovak Republic)
ac565da6-5339-4df4-9ae8-6d1848dc1e26,Patricia Griffin,jamesjustin@example.net,Laptop,Electronics,959.47,2025-06-17,Trinidad and Tobago
edb68b81-cec6-4cfe-a3fd-17f02ae63af6,Mark Duncan,millermatthew@example.com,Laptop,Electronics,1501.68,2025-02-25,French Guiana
a5076897-9afa-4267-8479-1214b5def807,Stephen Norman,julie87@example.com,Camera,Electronics,470.67,2025-01-30,Timor-Leste
3c10871b-ba4f-4b03-a002-9d9f05e9f407,Teresa Haynes,clarkrandy@example.org,Camera,Accessories,1885.17,2025-01-12,Turkey
06bfd9c4-0dc7-4104-8c66-27667922b440,Kelly Ferrell,bakereric@example.net,Headphones,Electronics,1180.99,2025-06-13,Iceland
bcd2e8eb-3f55-40cd-bab7-127e4f32ea54,Mark Anderson,anthonyalvarado@example.com,Laptop,Electronics,1881.15,2025-06-01,Lao People's Democratic Republic
ef52d36e-8a63-493c-9ef3-306af99863f2,Jeremy Montes,brittanybryant@example.net,Camera,Accessories,105.73,2025-04-22,Mongolia
a3b81f92-a3c9-4c6a-8601-76336f5aad52,Susan Olson,lindaramos@example.com,Camera,Accessories,259.3,2025-03-14,Cape Verde
85f80d9b-0006-4d5a-82b3-c9484db6f475,Sarah Cooper,snichols@example.com,Camera,Electronics,1346.33,2025-06-15,Lesotho
6e310234-c410-4108-8256-83894cb34663,Linda Robles,jacob86@example.com,Laptop,Electronics,1198.97,2025-02-13,Saint Barthelemy
d413c850-63c4-476d-a55f-a725bcb3c168,Dennis Henderson,zacharymarsh@example.net,Phone,Electronics,1656.18,2025-05-22,Poland
be3074f8-a601-47c3-88e0-95024598f3c8,Debra Lopez,whitekeith@example.net,Camera,Electronics,174.24,2025-03-21,Korea
7df37378-9f6c-4ab4-b352-2c1845aa9503,Alec Williams,lopezcurtis@example.com,Camera,Electronics,797.87,2025-01-22,Kazakhstan
17172654-3b99-4815-8219-a9c7ba23b07a,Johnny Peterson,kristi75@example.com,Headphones,Accessories,1020.53,2025-05-02,Antigua and Barbuda
c02553ea-d7f2-4678-9489-8025548b2ce3,Amy Rowe,danielshunter@example.com,Headphones,Electronics,617.46,2025-05-24,Switzerland
c4a531cd-f97f-4994-9f38-df55033ac4d6,Janice Proctor,joanjohnson@example.com,Headphones,Electronics,1118.02,2025-05-09,Bhutan
355cca9c-fb6b-41dc-aa7f-7e0685695f97,Michael Collins,eric08@example.net,Laptop,Electronics,433.11,2025-01-22,Liberia
5c44ebd1-32df-4d45-8c7f-03bba3760c2d,Sharon Robinson,youngryan@example.org,Laptop,Electronics,1480.22,2025-01-30,Falkland Islands (Malvinas)
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,Wayne Perkins,jbarker@example.com,Laptop,Electronics,1232.96,2025-05-15,Egypt
af9a1168-1766-4795-bffa-b493285eed0a,Tara Shea,browndeanna@example.net,Laptop,Electronics,457.29,2025-04-04,Botswana
5115d7ee-3b90-408e-bce3-456320363a73,Dr. Nicole Trujillo,bquinn@example.net,Laptop,Electronics,306.02,2025-03-08,Saint Kitts and Nevis
0a1bebd3-e60e-4813-802d-a0fa227dcecc,Mr. Edward Terry,ashleystephens@example.com,Phone,Electronics,1721.39,2025-05-09,Falkland Islands (Malvinas)
ea1af7d2-9943-46bb-94d3-53a5de1f1619,Caitlyn Schmidt,qphillips@example.net,Headphones,Accessories,1396.26,2025-03-06,Afghanistan
6108ffcc-8186-422b-a355-ad05c6a28e4e,Sonya Harvey,kimberly35@example.net,Camera,Electronics,1533.52,2025-01-12,Mauritania
86296fbe-309b-48dd-a332-9992d1ad3e51,Pamela Moore,marcus51@example.org,Camera,Electronics,1108.88,2025-04-02,Bangladesh
2138e2e6-f013-4170-95cf-3b4c0b34fc84,Andre Rodriguez,coreyduncan@example.com,Headphones,Electronics,1886.31,2025-04-26,Malta
4185300d-971d-45fd-b389-50ce9fbc879e,Daniel Robbins,conradjason@example.com,Laptop,Accessories,921.01,2025-06-12,Syrian Arab Republic
a3900bc0-cd0f-44a6-b7d2-b94f14780c9d,Justin Hurley,yshort@example.net,Phone,Electronics,1647.26,2025-01-11,Nicaragua
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,Eric Blackburn,garciajerry@example.com,Camera,Electronics,574.49,2025-02-03,Malta
a0154d65-91ed-454a-bfae-ef01a8290f3c,Kristin Grant,mirandabarbara@example.net,Laptop,Electronics,1871.89,2025-03-22,Papua New Guinea
2ab403f6-1aa6-4474-a200-c1576d54c95a,Krista Wagner,amandagreene@example.com,Headphones,Electronics,890.3,2025-06-07,Mexico
d8485a54-531c-4812-bf31-950afdd084a1,Phillip Jordan,charlene98@example.org,Laptop,Accessories,573.18,2025-03-07,Mexico
5c29850b-410b-4c29-be9c-afcfed17f6e9,Jillian Sanders,birdcaitlin@example.net,Laptop,Accessories,1516.33,2025-01-24,Tuvalu
fc0145e1-4ce2-4fa2-81ae-7eb14d457ea5,Scott Smith,samantha88@example.net,Laptop,Electronics,705.07,2025-06-12,Cape Verde
5b0c4170-75da-4bbe-89a9-161a18233383,Derek Preston,jesseshepherd@example.org,Laptop,Electronics,744.97,2025-04-10,Montenegro
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,Rebecca Thompson,larsonkevin@example.net,Laptop,Electronics,1928.79,2025-05-22,Hong Kong
ebffc53f-0e50-4355-87b6-11cd1417182a,Hannah Montoya,hconrad@example.org,Headphones,Electronics,1116.26,2025-05-11,Thailand
a2466cd7-02ed-4d15-adbc-36d89a307096,Janet Torres,floresannette@example.com,Camera,Electronics,763.98,2025-03-29,Cyprus
bb48bbba-ac73-4be0-8cee-ddc22737f345,Tricia Mullins DDS,walkerkeith@example.com,Phone,Electronics,1193.16,2025-01-26,Guadeloupe
beccf760-9249-4e3a-b9d1-9c4e1521ad35,James Miller,iayala@example.org,Camera,Accessories,1514.53,2025-03-26,Congo
9242ba54-a6f9-40e1-a533-9cf07ce4770e,Luis Fitzgerald,johnadams@example.com,Camera,Accessories,1965.51,2025-02-26,Uzbekistan
abf7a5d0-1cce-41ef-96ef-acdf9375ee61,Jacob Lee,brittney04@example.org,Phone,Electronics,1336.21,2025-06-22,Nicaragua
7134ae6e-cd84-4a47-bd7b-1279d2535515,Jessica Glass,jamesbrooks@example.net,Headphones,Accessories,1380.87,2025-05-30,Bouvet Island (Bouvetoya)
f2edcab0-3e38-49e2-8df6-3417bd5538c7,Brittany Wall,alexander14@example.com,Camera,Electronics,1573.06,2025-03-24,Greenland
363d75f1-89ba-49c8-bd71-7da33581a632,Joseph Green,jdean@example.net,Headphones,Accessories,1578.0,2025-05-03,Andorra
a9dcfe52-e7f2-418a-953f-cfd460694b6d,Dawn Brown,kristinawilliamson@example.org,Headphones,Electronics,1552.08,2025-03-23,Western Sahara
a90e319d-637e-4f94-910c-8d920222305d,Samuel Keller,smithmichelle@example.net,Phone,Electronics,992.31,2025-03-09,Hong Kong
197fa0fd-b5ae-4a56-ba03-3d6c822fb2f0,Kari Harper,lopezvincent@example.com,Laptop,Accessories,319.83,2025-04-09,Rwanda
ec19e4eb-3f55-4740-8a2d-36a605804493,Felicia Long,andrewsutton@example.com,Phone,Accessories,771.32,2025-04-20,Dominica
80520405-fa84-4b5f-ba6e-3743fef97d57,Antonio Scott,bzamora@example.net,Laptop,Accessories,862.79,2025-06-16,Czech Republic
6491982b-e5ad-481d-977f-4c1626d658fb,Anita Reyes,robertberry@example.com,Phone,Accessories,653.32,2025-06-19,United States of America
8acfd4d6-72fc-4072-944c-01329af97493,Matthew Carpenter,michelleparker@example.net,Camera,Electronics,979.47,2025-06-07,United States of America
e8b45c6a-fee5-43b3-ae18-b184229fe85b,Brianna Fitzpatrick,lonniegrant@example.net,Laptop,Electronics,325.06,2025-01-21,Ghana
ba21e269-2540-4bfe-a12f-f6cdd6eaf269,Fernando Dudley,vturner@example.net,Laptop,Accessories,632.26,2025-06-13,Falkland Islands (Malvinas)
1b555f6d-301c-4abf-8773-9d4626e6a84a,Alexander Odom,catherine93@example.net,Phone,Accessories,1381.81,2025-02-10,Poland
b02a06ee-1458-4063-9bf8-8d1d06ad7920,Brandi Mathis,xjoseph@example.org,Headphones,Electronics,1926.44,2025-05-30,Liechtenstein
317979f9-29ed-4760-a334-08ba794e0838,Jason Novak,stephanie33@example.org,Camera,Electronics,1411.85,2025-01-12,Vanuatu
ddfc2a92-7074-4eb3-bc52-17ccf4672866,Melissa Delacruz,ronaldparsons@example.net,Laptop,Electronics,97.53,2025-05-09,Hong Kong
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,Laura Herrera,meyershannon@example.org,Phone,Accessories,886.63,2025-06-03,Ecuador
fbdc532e-6546-466d-89b1-cad184c9b276,Kristin Black,leescott@example.com,Phone,Electronics,1114.79,2025-05-16,France
4b5f174b-6c26-4b56-aa9e-dda7761ad914,Amy Black,stevenlucas@example.org,Laptop,Accessories,388.72,2025-05-07,Bouvet Island (Bouvetoya)
f016716b-95df-46cb-875a-ec942e057f79,Kimberly Long,shannon27@example.net,Phone,Electronics,1150.99,2025-06-06,Ukraine
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,Michael Meadows,jennifermartinez@example.org,Phone,Electronics,552.86,2025-05-04,North Macedonia
b5103e9c-8618-440d-95d6-a6585ce9dbbc,Richard Hunt,nicholasjames@example.org,Headphones,Accessories,331.67,2025-06-09,Mongolia
266c47fb-dcd8-4a8b-a8d6-faf6df0ddef1,Charles Hammond,barneskyle@example.com,Headphones,Electronics,1435.71,2025-02-20,Cocos (Keeling) Islands
f5defeba-21ae-439b-a606-d7c21e18046d,Marcus King,fjimenez@example.net,Headphones,Accessories,1723.29,2025-05-22,New Caledonia
37850b5c-3ce5-488c-be53-d702e1f8d192,Karen Ortiz,burkeadam@example.net,Headphones,Electronics,1396.89,2025-02-18,Niue
3527bcee-d343-4f88-91f3-79b18ebb8208,Charles Delgado,thomasantonio@example.net,Headphones,Electronics,505.53,2025-05-27,French Southern Territories
0c8d51d2-1673-4efb-ab9e-54e054c3b22e,Xavier Martin,cheryl99@example.net,Headphones,Accessories,1859.96,2025-02-01,Korea
ee757637-5c35-42b3-9437-2280bfd467e7,Randy Morris,wwilkins@example.com,Laptop,Accessories,706.1,2025-05-28,Bahrain
1f3cea1d-2271-47ca-b887-73ed4af715b7,Denise Rose,heathersalazar@example.org,Camera,Accessories,197.18,2025-04-10,Norfolk Island
7bd15655-1671-4639-bcb8-6f9e87690baa,Lisa French,ronald54@example.net,Laptop,Electronics,348.89,2025-04-11,Nigeria
9d421bae-2134-415b-ad56-c7145a9621f5,Kelly Welch,nmorton@example.org,Camera,Electronics,477.59,2025-05-05,Congo
7702beba-0623-4fbf-9e42-d2b800679b62,Bailey Charles,vgutierrez@example.com,Camera,Electronics,364.78,2025-04-09,Northern Mariana Islands
3381001f-a3ff-4fd2-82e4-60aa365bc763,Dawn Jones,william50@example.org,Headphones,Accessories,697.87,2025-05-01,Guam
9db1bd5e-91a4-4796-b972-0eec65637d1f,Sandra Lee,sandra77@example.org,Phone,Accessories,661.73,2025-04-23,Liberia
e45def26-75eb-4e8f-a090-360d27c7655a,Stephanie Ford,dreilly@example.net,Phone,Electronics,1804.29,2025-02-22,Saint Kitts and Nevis
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,Kenneth Rivera,carl24@example.org,Headphones,Accessories,682.7,2025-03-01,Honduras
2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,Jean Larson,janet50@example.com,Headphones,Electronics,1235.7,2025-03-14,Luxembourg
73b0220d-5f20-49ea-bcd6-1f5ee0864418,Elizabeth Warren,danielglover@example.org,Phone,Accessories,1887.75,2025-06-09,Kenya
7b8fd09a-cc8c-4ba9-8662-200c8188de48,Brittany Peterson,hoconnor@example.com,Headphones,Accessories,1376.24,2025-05-16,Cambodia
d277ab64-1927-43a7-9f2e-37e7c4fcbb84,Ms. Wendy Harris,stevensjennifer@example.net,Laptop,Accessories,731.51,2025-01-21,Georgia
d91ea7e6-afe2-4940-8b45-8c23eeada90c,Anita Owens,garciakatie@example.net,Headphones,Electronics,1437.42,2025-02-24,Morocco
e462ff64-a38b-4aa4-8fe8-98d8c22ca6a8,Curtis Mitchell,kendra14@example.org,Phone,Electronics,418.73,2025-01-28,Brazil
